epsilon,sample_index,method,posterior_mmd,rmse,true_theta_0,true_theta_1,actual_contamination_fraction,ocsvm_outlier_fraction,mds_gate_passed,mds_lbfgs_evaluations,mds_adapt_and_sample_ms
0.1,95,NNPE,1.0082365274429321,0.24136565625667572,-1.5789463520050049,0.7488366961479187,0.12999999523162842,0.19,,,
0.1,95,NPE-MDS (RF),1.434046983718872,0.20394691824913025,-1.5789463520050049,0.7488366961479187,0.12999999523162842,0.19,False,6,20.691324956715107
0.1,95,NPE-OR,1.7963197231292725,0.19362132251262665,-1.5789463520050049,0.7488366961479187,0.12999999523162842,0.19,,,
0.1,96,NPE,2.8286194801330566,0.15771600604057312,-0.9712952971458435,1.4193187952041626,0.07999999821186066,0.13,,,
0.1,96,NNPE,1.7117578983306885,0.15693722665309906,-0.9712952971458435,1.4193187952041626,0.07999999821186066,0.13,,,
0.1,96,NPE-MDS (RF),0.02253282070159912,0.06879650056362152,-0.9712952971458435,1.4193187952041626,0.07999999821186066,0.13,False,7,21.62503602448851
0.1,96,NPE-OR,0.5877901911735535,0.058221809566020966,-0.9712952971458435,1.4193187952041626,0.07999999821186066,0.13,,,
0.1,97,NPE,0.37139034271240234,0.10105399787425995,0.19783665239810944,0.7564961314201355,0.07999999821186066,0.08,,,
0.1,97,NNPE,1.0535749197006226,0.15947434306144714,0.19783665239810944,0.7564961314201355,0.07999999821186066,0.08,,,
0.1,97,NPE-MDS (RF),0.48282068967819214,0.10859689116477966,0.19783665239810944,0.7564961314201355,0.07999999821186066,0.08,False,2,18.233158043585718
0.1,97,NPE-OR,0.16380012035369873,0.11324545741081238,0.19783665239810944,0.7564961314201355,0.07999999821186066,0.08,,,
0.1,98,NPE,0.5293362140655518,0.1691902130842209,0.9625040292739868,0.5903865098953247,0.12999999523162842,0.15,,,
0.1,98,NNPE,0.5289875268936157,0.166337788105011,0.9625040292739868,0.5903865098953247,0.12999999523162842,0.15,,,
0.1,98,NPE-MDS (RF),0.3157600164413452,0.13153834640979767,0.9625040292739868,0.5903865098953247,0.12999999523162842,0.15,False,9,23.842114955186844
0.1,98,NPE-OR,0.030339062213897705,0.1913127452135086,0.9625040292739868,0.5903865098953247,0.12999999523162842,0.15,,,
0.1,99,NPE,2.7006447315216064,0.03371933102607727,-0.10298823565244675,-1.899185299873352,0.12999999523162842,0.23,,,
0.1,99,NNPE,1.135197401046753,0.1945684254169464,-0.10298823565244675,-1.899185299873352,0.12999999523162842,0.23,,,
0.1,99,NPE-MDS (RF),1.4941765069961548,0.11375350505113602,-0.10298823565244675,-1.899185299873352,0.12999999523162842,0.23,False,4,20.044585107825696
0.1,99,NPE-OR,2.0754778385162354,0.25172674655914307,-0.10298823565244675,-1.899185299873352,0.12999999523162842,0.23,,,
0.2,0,NPE,0.5718070864677429,0.09324420243501663,0.0034663756377995014,-0.25272366404533386,0.20999999344348907,0.21,,,
0.2,0,NNPE,0.7228826284408569,0.10057394206523895,0.0034663756377995014,-0.25272366404533386,0.20999999344348907,0.21,,,
0.2,0,NPE-MDS (RF),0.3464551568031311,0.07052687555551529,0.0034663756377995014,-0.25272366404533386,0.20999999344348907,0.21,False,3,18.322841031476855
0.2,0,NPE-OR,0.21761637926101685,0.06682661920785904,0.0034663756377995014,-0.25272366404533386,0.20999999344348907,0.21,,,
0.2,1,NPE,1.7454116344451904,0.2314193993806839,0.3353289067745209,-1.3347008228302002,0.1899999976158142,0.24,,,
0.2,1,NNPE,0.9401634931564331,0.22132332623004913,0.3353289067745209,-1.3347008228302002,0.1899999976158142,0.24,,,
0.2,1,NPE-MDS (RF),1.169973373413086,0.21455849707126617,0.3353289067745209,-1.3347008228302002,0.1899999976158142,0.24,False,10,24.13439506199211
0.2,1,NPE-OR,1.4534510374069214,0.19372199475765228,0.3353289067745209,-1.3347008228302002,0.1899999976158142,0.24,,,
0.2,2,NPE,1.0579500198364258,0.2830255627632141,0.042062848806381226,-0.30778980255126953,0.17000000178813934,0.17,,,
0.2,2,NNPE,1.1229865550994873,0.27308493852615356,0.042062848806381226,-0.30778980255126953,0.17000000178813934,0.17,,,
0.2,2,NPE-MDS (RF),0.2787007689476013,0.17194554209709167,0.042062848806381226,-0.30778980255126953,0.17000000178813934,0.17,False,13,26.721386006101966
0.2,2,NPE-OR,0.019107460975646973,0.18171745538711548,0.042062848806381226,-0.30778980255126953,0.17000000178813934,0.17,,,
0.2,3,NPE,1.5379371643066406,0.03246420994400978,-0.18699553608894348,-1.6276658773422241,0.1599999964237213,0.23,,,
0.2,3,NNPE,0.9557446241378784,0.07853025197982788,-0.18699553608894348,-1.6276658773422241,0.1599999964237213,0.23,,,
0.2,3,NPE-MDS (RF),0.6416372060775757,0.16631612181663513,-0.18699553608894348,-1.6276658773422241,0.1599999964237213,0.23,False,9,23.406491964124143
0.2,3,NPE-OR,2.4858763217926025,0.27575188875198364,-0.18699553608894348,-1.6276658773422241,0.1599999964237213,0.23,,,
0.2,4,NPE,2.0221614837646484,0.18152613937854767,0.02087545022368431,-0.6469335556030273,0.1899999976158142,0.19,,,
0.2,4,NNPE,1.263791799545288,0.18920360505580902,0.02087545022368431,-0.6469335556030273,0.1899999976158142,0.19,,,
0.2,4,NPE-MDS (RF),0.31028950214385986,0.14283695816993713,0.02087545022368431,-0.6469335556030273,0.1899999976158142,0.19,False,9,23.788674036040902
0.2,4,NPE-OR,0.7426028847694397,0.22343361377716064,0.02087545022368431,-0.6469335556030273,0.1899999976158142,0.19,,,
0.2,5,NPE,2.9884860515594482,0.20404361188411713,0.3249884843826294,1.1140481233596802,0.2199999988079071,0.23,,,
0.2,5,NNPE,1.4702057838439941,0.18119555711746216,0.3249884843826294,1.1140481233596802,0.2199999988079071,0.23,,,
0.2,5,NPE-MDS (RF),0.5797483921051025,0.10141302645206451,0.3249884843826294,1.1140481233596802,0.2199999988079071,0.23,False,10,24.922890006564558
0.2,5,NPE-OR,0.35812628269195557,0.03631604462862015,0.3249884843826294,1.1140481233596802,0.2199999988079071,0.23,,,
0.2,6,NPE,2.70314621925354,0.19560056924819946,-0.34545621275901794,0.9166619777679443,0.2199999988079071,0.22,,,
0.2,6,NNPE,1.7046072483062744,0.22004716098308563,-0.34545621275901794,0.9166619777679443,0.2199999988079071,0.22,,,
0.2,6,NPE-MDS (RF),2.046649694442749,0.162434920668602,-0.34545621275901794,0.9166619777679443,0.2199999988079071,0.22,False,6,22.78641192242503
0.2,6,NPE-OR,0.014783740043640137,0.01549933198839426,-0.34545621275901794,0.9166619777679443,0.2199999988079071,0.22,,,
0.2,7,NPE,4.800473690032959,0.294352650642395,-0.9023668169975281,-1.2188870906829834,0.17000000178813934,0.21,,,
0.2,7,NNPE,2.1812095642089844,0.22661276161670685,-0.9023668169975281,-1.2188870906829834,0.17000000178813934,0.21,,,
0.2,7,NPE-MDS (RF),0.48674076795578003,0.15865300595760345,-0.9023668169975281,-1.2188870906829834,0.17000000178813934,0.21,False,11,26.79878007620573
0.2,7,NPE-OR,0.918091356754303,0.02509569749236107,-0.9023668169975281,-1.2188870906829834,0.17000000178813934,0.21,,,
0.2,8,NPE,1.4820301532745361,0.10952410846948624,-0.1512223780155182,-0.07644481211900711,0.2199999988079071,0.23,,,
0.2,8,NNPE,1.4842580556869507,0.18739718198776245,-0.1512223780155182,-0.07644481211900711,0.2199999988079071,0.23,,,
0.2,8,NPE-MDS (RF),0.35902702808380127,0.06941480189561844,-0.1512223780155182,-0.07644481211900711,0.2199999988079071,0.23,False,8,21.769289975054562
0.2,8,NPE-OR,0.16857343912124634,0.0198118444532156,-0.1512223780155182,-0.07644481211900711,0.2199999988079071,0.23,,,
0.2,9,NPE,0.8064199090003967,0.18856151401996613,-0.4993504583835602,1.0928330421447754,0.10000000149011612,0.13,,,
0.2,9,NNPE,0.7462432384490967,0.18313512206077576,-0.4993504583835602,1.0928330421447754,0.10000000149011612,0.13,,,
0.2,9,NPE-MDS (RF),0.26729869842529297,0.133556067943573,-0.4993504583835602,1.0928330421447754,0.10000000149011612,0.13,False,6,21.761765936389565
0.2,9,NPE-OR,0.16340750455856323,0.09944912791252136,-0.4993504583835602,1.0928330421447754,0.10000000149011612,0.13,,,
0.2,10,NPE,1.6913700103759766,0.14076726138591766,-0.3023119270801544,-0.9670495986938477,0.2199999988079071,0.23,,,
0.2,10,NNPE,0.8509385585784912,0.07186856865882874,-0.3023119270801544,-0.9670495986938477,0.2199999988079071,0.23,,,
0.2,10,NPE-MDS (RF),2.2452597618103027,0.10078185051679611,-0.3023119270801544,-0.9670495986938477,0.2199999988079071,0.23,False,7,21.232700091786683
0.2,10,NPE-OR,0.01238703727722168,0.06629994511604309,-0.3023119270801544,-0.9670495986938477,0.2199999988079071,0.23,,,
0.2,11,NPE,0.4741503596305847,0.11903306096792221,0.8054856061935425,0.6639500260353088,0.25,0.28,,,
0.2,11,NNPE,0.771048903465271,0.1336115300655365,0.8054856061935425,0.6639500260353088,0.25,0.28,,,
0.2,11,NPE-MDS (RF),2.404292583465576,0.21427074074745178,0.8054856061935425,0.6639500260353088,0.25,0.28,False,11,24.52757500577718
0.2,11,NPE-OR,1.3220199346542358,0.12773750722408295,0.8054856061935425,0.6639500260353088,0.25,0.28,,,
0.2,12,NPE,0.5476842522621155,0.3123536705970764,0.29265096783638,1.1471621990203857,0.1599999964237213,0.16,,,
0.2,12,NNPE,0.6070238351821899,0.28699564933776855,0.29265096783638,1.1471621990203857,0.1599999964237213,0.16,,,
0.2,12,NPE-MDS (RF),0.6727465391159058,0.21162931621074677,0.29265096783638,1.1471621990203857,0.1599999964237213,0.16,False,7,21.38805389404297
0.2,12,NPE-OR,0.18845999240875244,0.278597891330719,0.29265096783638,1.1471621990203857,0.1599999964237213,0.16,,,
0.2,13,NPE,0.8809474110603333,0.13453072309494019,1.0135084390640259,0.7626789212226868,0.1899999976158142,0.22,,,
0.2,13,NNPE,0.5027629137039185,0.049629319459199905,1.0135084390640259,0.7626789212226868,0.1899999976158142,0.22,,,
0.2,13,NPE-MDS (RF),1.4357045888900757,0.17099401354789734,1.0135084390640259,0.7626789212226868,0.1899999976158142,0.22,False,8,21.838200045749545
0.2,13,NPE-OR,0.41301584243774414,0.0796608179807663,1.0135084390640259,0.7626789212226868,0.1899999976158142,0.22,,,
0.2,14,NPE,1.893007755279541,0.26377347111701965,-0.9014445543289185,1.4033788442611694,0.15000000596046448,0.18,,,
0.2,14,NNPE,1.247973918914795,0.30214735865592957,-0.9014445543289185,1.4033788442611694,0.15000000596046448,0.18,,,
0.2,14,NPE-MDS (RF),0.5741047859191895,0.18439458310604095,-0.9014445543289185,1.4033788442611694,0.15000000596046448,0.18,False,8,22.205551038496196
0.2,14,NPE-OR,1.5814414024353027,0.20893095433712006,-0.9014445543289185,1.4033788442611694,0.15000000596046448,0.18,,,
0.2,15,NPE,5.719244956970215,0.5922881364822388,-1.7398908138275146,0.10118403285741806,0.23999999463558197,0.26,,,
0.2,15,NNPE,3.6035218238830566,0.5666758418083191,-1.7398908138275146,0.10118403285741806,0.23999999463558197,0.26,,,
0.2,15,NPE-MDS (RF),1.5297813415527344,0.18782538175582886,-1.7398908138275146,0.10118403285741806,0.23999999463558197,0.26,False,9,23.23971502482891
0.2,15,NPE-OR,0.9212202429771423,0.15290549397468567,-1.7398908138275146,0.10118403285741806,0.23999999463558197,0.26,,,
0.2,16,NPE,4.280686378479004,0.42467716336250305,-0.5207852721214294,-1.1230578422546387,0.20999999344348907,0.24,,,
0.2,16,NNPE,2.603071928024292,0.45566073060035706,-0.5207852721214294,-1.1230578422546387,0.20999999344348907,0.24,,,
0.2,16,NPE-MDS (RF),0.29711347818374634,0.1235869973897934,-0.5207852721214294,-1.1230578422546387,0.20999999344348907,0.24,False,10,23.82362203206867
0.2,16,NPE-OR,1.1532485485076904,0.16154581308364868,-0.5207852721214294,-1.1230578422546387,0.20999999344348907,0.24,,,
0.2,17,NPE,2.4954733848571777,0.13818655908107758,-0.1985640972852707,-1.0447931289672852,0.17000000178813934,0.18,,,
0.2,17,NNPE,1.1153264045715332,0.09190241992473602,-0.1985640972852707,-1.0447931289672852,0.17000000178813934,0.18,,,
0.2,17,NPE-MDS (RF),2.5033118724823,0.13750521838665009,-0.1985640972852707,-1.0447931289672852,0.17000000178813934,0.18,False,3,19.075030926615
0.2,17,NPE-OR,0.19691163301467896,0.06969276070594788,-0.1985640972852707,-1.0447931289672852,0.17000000178813934,0.18,,,
0.2,18,NPE,2.602168321609497,0.19225919246673584,-1.1451773643493652,-0.19114214181900024,0.1599999964237213,0.17,,,
0.2,18,NNPE,2.212797164916992,0.30226120352745056,-1.1451773643493652,-0.19114214181900024,0.1599999964237213,0.17,,,
0.2,18,NPE-MDS (RF),0.14027947187423706,0.053077466785907745,-1.1451773643493652,-0.19114214181900024,0.1599999964237213,0.17,False,6,20.798026002012193
0.2,18,NPE-OR,0.8134494423866272,0.06437375396490097,-1.1451773643493652,-0.19114214181900024,0.1599999964237213,0.17,,,
0.2,19,NPE,1.753360629081726,0.12580309808254242,-0.5013502240180969,1.086443543434143,0.1899999976158142,0.21,,,
0.2,19,NNPE,1.1965354681015015,0.1401631236076355,-0.5013502240180969,1.086443543434143,0.1899999976158142,0.21,,,
0.2,19,NPE-MDS (RF),1.2047131061553955,0.10365143418312073,-0.5013502240180969,1.086443543434143,0.1899999976158142,0.21,False,7,21.455497946590185
0.2,19,NPE-OR,0.1417873501777649,0.05801816284656525,-0.5013502240180969,1.086443543434143,0.1899999976158142,0.21,,,
0.2,20,NPE,3.5147531032562256,0.3129744529724121,-1.6043837070465088,0.4359384775161743,0.23000000417232513,0.24,,,
0.2,20,NNPE,2.3016304969787598,0.39334917068481445,-1.6043837070465088,0.4359384775161743,0.23000000417232513,0.24,,,
0.2,20,NPE-MDS (RF),2.2534141540527344,0.21106736361980438,-1.6043837070465088,0.4359384775161743,0.23000000417232513,0.24,False,7,21.43692597746849
0.2,20,NPE-OR,1.404066562652588,0.18578720092773438,-1.6043837070465088,0.4359384775161743,0.23000000417232513,0.24,,,
0.2,21,NPE,5.041595458984375,0.5494927167892456,1.4058946371078491,0.10195069015026093,0.1899999976158142,0.22,,,
0.2,21,NNPE,1.5490577220916748,0.3456200063228607,1.4058946371078491,0.10195069015026093,0.1899999976158142,0.22,,,
0.2,21,NPE-MDS (RF),0.41758567094802856,0.12240137904882431,1.4058946371078491,0.10195069015026093,0.1899999976158142,0.22,False,11,24.36063007917255
0.2,21,NPE-OR,0.8098723292350769,0.18197786808013916,1.4058946371078491,0.10195069015026093,0.1899999976158142,0.22,,,
0.2,22,NPE,1.5158473253250122,0.138631671667099,-0.7018910646438599,-0.23399357497692108,0.1899999976158142,0.2,,,
0.2,22,NNPE,0.9201197028160095,0.12756842374801636,-0.7018910646438599,-0.23399357497692108,0.1899999976158142,0.2,,,
0.2,22,NPE-MDS (RF),1.3700673580169678,0.12301360070705414,-0.7018910646438599,-0.23399357497692108,0.1899999976158142,0.2,False,2,18.240984994918108
0.2,22,NPE-OR,0.12906885147094727,0.07003665715456009,-0.7018910646438599,-0.23399357497692108,0.1899999976158142,0.2,,,
0.2,23,NPE,2.8474414348602295,0.23052921891212463,-0.1780577003955841,1.5896658897399902,0.1599999964237213,0.21,,,
0.2,23,NNPE,1.5345932245254517,0.21195177733898163,-0.1780577003955841,1.5896658897399902,0.1599999964237213,0.21,,,
0.2,23,NPE-MDS (RF),0.3896496891975403,0.08081470429897308,-0.1780577003955841,1.5896658897399902,0.1599999964237213,0.21,False,8,28.45639910083264
0.2,23,NPE-OR,0.7389014959335327,0.11052140593528748,-0.1780577003955841,1.5896658897399902,0.1599999964237213,0.21,,,
0.2,24,NPE,3.9718575477600098,0.3415088951587677,-0.740035891532898,1.815863847732544,0.20000000298023224,0.29,,,
0.2,24,NNPE,2.569228172302246,0.3735707700252533,-0.740035891532898,1.815863847732544,0.20000000298023224,0.29,,,
0.2,24,NPE-MDS (RF),2.4225122928619385,0.22707897424697876,-0.740035891532898,1.815863847732544,0.20000000298023224,0.29,False,10,24.207585025578737
0.2,24,NPE-OR,3.3657493591308594,0.2971636950969696,-0.740035891532898,1.815863847732544,0.20000000298023224,0.29,,,
0.2,25,NPE,3.4372165203094482,0.20487190783023834,-0.0846903845667839,0.9342324137687683,0.18000000715255737,0.18,,,
0.2,25,NNPE,1.5868864059448242,0.1908700168132782,-0.0846903845667839,0.9342324137687683,0.18000000715255737,0.18,,,
0.2,25,NPE-MDS (RF),0.990385890007019,0.2535504698753357,-0.0846903845667839,0.9342324137687683,0.18000000715255737,0.18,False,7,25.093163014389575
0.2,25,NPE-OR,0.6081113219261169,0.13187648355960846,-0.0846903845667839,0.9342324137687683,0.18000000715255737,0.18,,,
0.2,26,NPE,3.4931609630584717,0.29640039801597595,0.2856703996658325,1.0452316999435425,0.23999999463558197,0.25,,,
0.2,26,NNPE,2.009744167327881,0.2528328001499176,0.2856703996658325,1.0452316999435425,0.23999999463558197,0.25,,,
0.2,26,NPE-MDS (RF),1.0799413919448853,0.010102463886141777,0.2856703996658325,1.0452316999435425,0.23999999463558197,0.25,False,10,25.337520986795425
0.2,26,NPE-OR,0.34127408266067505,0.16071997582912445,0.2856703996658325,1.0452316999435425,0.23999999463558197,0.25,,,
0.2,27,NPE,2.450570821762085,0.24982096254825592,-0.7287384271621704,-0.9169890880584717,0.18000000715255737,0.2,,,
0.2,27,NNPE,1.5131014585494995,0.28903308510780334,-0.7287384271621704,-0.9169890880584717,0.18000000715255737,0.2,,,
0.2,27,NPE-MDS (RF),0.06482565402984619,0.0748792365193367,-0.7287384271621704,-0.9169890880584717,0.18000000715255737,0.2,False,10,25.629220996052027
0.2,27,NPE-OR,0.41780734062194824,0.12955857813358307,-0.7287384271621704,-0.9169890880584717,0.18000000715255737,0.2,,,
0.2,28,NPE,4.489522933959961,0.42695727944374084,-0.48220589756965637,1.1460150480270386,0.17000000178813934,0.18,,,
0.2,28,NNPE,2.4442200660705566,0.3665508031845093,-0.48220589756965637,1.1460150480270386,0.17000000178813934,0.18,,,
0.2,28,NPE-MDS (RF),0.5864418745040894,0.1456112116575241,-0.48220589756965637,1.1460150480270386,0.17000000178813934,0.18,False,9,24.54069594386965
0.2,28,NPE-OR,0.15556365251541138,0.07897405326366425,-0.48220589756965637,1.1460150480270386,0.17000000178813934,0.18,,,
0.2,29,NPE,4.1234331130981445,0.26748114824295044,-0.47303611040115356,1.2378671169281006,0.25999999046325684,0.29,,,
0.2,29,NNPE,2.010185480117798,0.21446311473846436,-0.47303611040115356,1.2378671169281006,0.25999999046325684,0.29,,,
0.2,29,NPE-MDS (RF),1.8731080293655396,0.19126127660274506,-0.47303611040115356,1.2378671169281006,0.25999999046325684,0.29,False,10,24.096661945804954
0.2,29,NPE-OR,0.6414170265197754,0.05780274420976639,-0.47303611040115356,1.2378671169281006,0.25999999046325684,0.29,,,
0.2,30,NPE,4.935648441314697,0.3781813979148865,1.968983769416809,-0.29783394932746887,0.1899999976158142,0.28,,,
0.2,30,NNPE,1.926405429840088,0.2122543901205063,1.968983769416809,-0.29783394932746887,0.1899999976158142,0.28,,,
0.2,30,NPE-MDS (RF),0.5149948596954346,0.2322276532649994,1.968983769416809,-0.29783394932746887,0.1899999976158142,0.28,False,11,26.199237909168005
0.2,30,NPE-OR,0.4259737730026245,0.1038525402545929,1.968983769416809,-0.29783394932746887,0.1899999976158142,0.28,,,
0.2,31,NPE,4.0653533935546875,0.2772400379180908,0.973676323890686,-0.5150094628334045,0.18000000715255737,0.2,,,
0.2,31,NNPE,1.4810590744018555,0.1676202267408371,0.973676323890686,-0.5150094628334045,0.18000000715255737,0.2,,,
0.2,31,NPE-MDS (RF),0.20237720012664795,0.057975828647613525,0.973676323890686,-0.5150094628334045,0.18000000715255737,0.2,False,12,26.572549948468804
0.2,31,NPE-OR,0.5319177508354187,0.06394651532173157,0.973676323890686,-0.5150094628334045,0.18000000715255737,0.2,,,
0.2,32,NPE,1.465912103652954,0.12591001391410828,1.3708711862564087,1.4774197340011597,0.20000000298023224,0.27,,,
0.2,32,NNPE,0.8707184791564941,0.08252055197954178,1.3708711862564087,1.4774197340011597,0.20000000298023224,0.27,,,
0.2,32,NPE-MDS (RF),0.8950705528259277,0.1339266151189804,1.3708711862564087,1.4774197340011597,0.20000000298023224,0.27,False,8,23.695489042438567
