epsilon,seed,s_observed,s_mds_rff,adapt_ms,theta_true,npe_mean_baseline,npe_mean_mds,abs_error_baseline,abs_error_mds
0,1034,0.176951388914,0.176951393485,1.49997603148,0,0.171638116241,0.171638116241,0.171638116241,0.171638116241
0,1035,-0.0322430574369,-0.0322430580854,1.52541603893,0,-0.0360834561288,-0.0360834561288,0.0360834561288,0.0360834561288
0,1036,0.192594405184,0.192594408989,1.5178991016,0,0.187186345458,0.187186345458,0.187186345458,0.187186345458
0,1037,0.185160440095,0.185160443187,1.8910758663,0,0.179797157645,0.179797157645,0.179797157645,0.179797157645
0,1038,0.0991823317189,0.0991823300719,1.52855995111,0,0.0943720564246,0.0943720564246,0.0943720564246,0.0943720564246
0,1039,0.0220370061152,0.0220370069146,1.51849212125,0,0.0177777986974,0.0177777986974,0.0177777986974,0.0177777986974
0,1040,0.0089110191134,0.00891101919115,1.56788504682,0,0.00475058984011,0.00475058984011,0.00475058984011,0.00475058984011
0,1041,0.148524944522,0.148524940014,1.51494587772,0,0.143389552832,0.143389552832,0.143389552832,0.143389552832
0,1042,-0.137898455797,-0.137898460031,1.6460029874,0,-0.140851959586,-0.140851959586,0.140851959586,0.140851959586
0,1043,-0.106173007472,-0.10617300868,1.53221096843,0,-0.109402552247,-0.109402552247,0.109402552247,0.109402552247
0,1044,0.0568182321036,0.0568182319403,1.51080009528,0,0.0523040220141,0.0523040220141,0.0523040220141,0.0523040220141
0,1045,0.0637829121354,0.063782915473,1.50102283806,0,0.0592191070318,0.0592191070318,0.0592191070318,0.0592191070318
0,1046,-0.0921478718134,-0.0921478718519,1.48771284148,0,-0.0954969078302,-0.0954969078302,0.0954969078302,0.0954969078302
0,1047,-0.130711749235,-0.130711749196,1.50781800039,0,-0.133728578687,-0.133728578687,0.133728578687,0.133728578687
0,1048,0.0300514982771,0.0300514977425,1.52552197687,0,0.0257324576378,0.0257324576378,0.0257324576378,0.0257324576378
0,1049,0.134752849654,0.134752854705,1.50835094973,0,0.129705965519,0.129705965519,0.129705965519,0.129705965519
0.1,1000,0.840927248426,0.0494413375854,5.50427101552,0,0.833024144173,0.0449802465737,0.833024144173,0.0449802465737
0.1,1001,0.964326982799,0.137218877673,5.36186085083,0,0.956116259098,0.132156044245,0.956116259098,0.132156044245
0.1,1002,0.686036239373,-0.067758873105,4.13886713795,0,0.678546726704,-0.0713117942214,0.678546726704,0.0713117942214
0.1,1003,0.649863559752,-0.0996517166495,6.22129812837,0,0.642479836941,-0.10293699801,0.642479836941,0.10293699801
0.1,1004,0.822336846583,0.023309931159,5.26843592525,0,0.814480960369,0.0190412290394,0.814480960369,0.0190412290394
0.1,1005,0.732669553123,-0.0507372021675,7.73353897966,0,0.725049257278,-0.054429166019,0.725049257278,0.054429166019
0.1,1006,0.634945250447,-0.132608518004,4.34864708222,0,0.627606868744,-0.135608553886,0.627606868744,0.135608553886
0.1,1007,0.812687773126,0.0915211141109,7.8812839929,0,0.804856419563,0.0867632776499,0.804856419563,0.0867632776499
0.1,1008,0.548104237677,-0.304349958897,4.84618986957,0,0.541048407555,-0.30572783947,0.541048407555,0.30572783947
0.1,1009,0.749817764353,-0.0952031314373,5.20401308313,0,0.742151081562,-0.0985264107585,0.742151081562,0.0985264107585
0.1,1010,0.781944187739,-0.0210706815124,6.09752791934,0,0.774192392826,-0.0249993931502,0.774192392826,0.0249993931502
